"","Country","Indicator","Year","Value"
"1585","UKR","IP.IDS.NRCT","X2013",3609
"1586","UKR","IP.IDS.RSCT","X2013",8087
"1587","UKR","IP.TMK.NRCT","X2013",32590
"1588","UKR","IP.TMK.RSCT","X2013",32896
"1589","UKR","IQ.SPI.PIL5","X2013",NA
"1590","UKR","IS.AIR.DPRT","X2013",58474.09
"1591","UKR","IS.AIR.GOOD.MT.K1","X2013",14.3835
"1592","UKR","IS.AIR.PSGR","X2013",5218814.574
"1593","UKR","IS.RRS.GOOD.MT.K6","X2013",224434
"1594","UKR","IS.RRS.PASG.KM","X2013",48981
"1595","UKR","IS.RRS.TOTL.KM","X2013",21625.9
"1596","UKR","IS.SHP.GCNW.XQ","X2013",24.45743175
"1597","UKR","IS.SHP.GOOD.TU","X2013",779000
"1598","UKR","IT.CEL.SETS","X2013",62458800
"1599","UKR","IT.CEL.SETS.P2","X2013",138.4411243
"1600","UKR","IT.MLT.MAIN","X2013",11830969
"1601","UKR","IT.MLT.MAIN.P2","X2013",26.22356898
"1602","UKR","IT.NET.BBND","X2013",3996550
"1603","UKR","IT.NET.BBND.P2","X2013",8.858429483
"1604","UKR","IT.NET.SECR","X2013",2458
"1605","UKR","IT.NET.SECR.P6","X2013",54.03427171
"1606","UKR","IT.NET.USER.ZS","X2013",40.954129
"1607","UKR","LP.LPI.INFR.XQ","X2013",NA
"1608","UKR","NY.GDP.MKTP.KD","X2013",1.43751e+11
"1609","UKR","SL.UEM.TOTL.ZS","X2013",7.17
"1610","UKR","SP.POP.TOTL","X2013",45489648
"1611","UKR","TM.VAL.ICTG.ZS.UN","X2013",3.787958315
"1612","UKR","TX.VAL.ICTG.ZS.UN","X2013",0.927075978
"1613","USA","BX.GSR.CCIS.CD","X2013",3.4417e+10
"1614","USA","BX.GSR.CCIS.ZS","X2013",4.783254648
"1615","USA","BX.TRF.PWKR.CD.DT","X2013",6.613e+09
"1616","USA","EG.ELC.COAL.ZS","X2013",39.94314124
"1617","USA","EG.ELC.HYRO.ZS","X2013",6.317909904
"1618","USA","EG.ELC.LOSS.ZS","X2013",5.955568245
"1619","USA","EG.ELC.NGAS.ZS","X2013",27.02176802
"1620","USA","EG.ELC.NUCL.ZS","X2013",19.17383116
"1621","USA","EG.ELC.PETR.ZS","X2013",0.859739209
"1622","USA","EG.USE.ELEC.KH.PC","X2013",13004.02357
"1623","USA","ER.H2O.FWAG.ZS","X2013",NA
"1624","USA","ER.H2O.FWDM.ZS","X2013",NA
"1625","USA","ER.H2O.FWIN.ZS","X2013",NA
"1626","USA","ER.H2O.FWTL.K3","X2013",NA
"1627","USA","ER.H2O.FWTL.ZS","X2013",NA
"1628","USA","ER.H2O.INTR.K3","X2013",NA
"1629","USA","ER.H2O.INTR.PC","X2013",NA
"1630","USA","IE.PPI.ENGY.CD","X2013",NA
"1631","USA","IE.PPI.ICTI.CD","X2013",NA
"1632","USA","IE.PPI.TRAN.CD","X2013",NA
"1633","USA","IE.PPI.WATR.CD","X2013",NA
"1634","USA","IE.PPN.ENGY.CD","X2013",NA
"1635","USA","IE.PPN.TRAN.CD","X2013",NA
"1636","USA","IE.PPN.WATR.CD","X2013",NA
"1637","USA","IP.IDS.NRCT","X2013",15763
"1638","USA","IP.IDS.RSCT","X2013",20271
"1639","USA","IP.TMK.NRCT","X2013",101577
"1640","USA","IP.TMK.RSCT","X2013",339482
"1641","USA","IQ.SPI.PIL5","X2013",NA
"1642","USA","IS.AIR.DPRT","X2013",9745498
"1643","USA","IS.AIR.GOOD.MT.K1","X2013",37113.55892
"1644","USA","IS.AIR.PSGR","X2013",743171000
"1645","USA","IS.RRS.GOOD.MT.K6","X2013",2541355
"1646","USA","IS.RRS.PASG.KM","X2013",36047.10494
"1647","USA","IS.RRS.TOTL.KM","X2013",154321.5
"1648","USA","IS.SHP.GCNW.XQ","X2013",85.39064528
"1649","USA","IS.SHP.GOOD.TU","X2013",44340870
"1650","USA","IT.CEL.SETS","X2013",310698000
"1651","USA","IT.CEL.SETS.P2","X2013",98.19768385
"1652","USA","IT.MLT.MAIN","X2013",133233000
"1653","USA","IT.MLT.MAIN.P2","X2013",42.10896759
"1654","USA","IT.NET.BBND","X2013",96032000
"1655","USA","IT.NET.BBND.P2","X2013",30.35140225
"1656","USA","IT.NET.SECR","X2013",1360046
"1657","USA","IT.NET.SECR.P6","X2013",4303.12671
"1658","USA","IT.NET.USER.ZS","X2013",71.4
"1659","USA","LP.LPI.INFR.XQ","X2013",NA
"1660","USA","NY.GDP.MKTP.KD","X2013",1.58538e+13
"1661","USA","SL.UEM.TOTL.ZS","X2013",7.38
"1662","USA","SP.POP.TOTL","X2013",316059947
"1663","USA","TM.VAL.ICTG.ZS.UN","X2013",12.96091844
"1664","USA","TX.VAL.ICTG.ZS.UN","X2013",8.876658024
"1665","AZE","BX.GSR.CCIS.CD","X2014",127119000
"1666","AZE","BX.GSR.CCIS.ZS","X2014",2.95820892
"1667","AZE","BX.TRF.PWKR.CD.DT","X2014",1846424000
"1668","AZE","EG.ELC.COAL.ZS","X2014",0
"1669","AZE","EG.ELC.HYRO.ZS","X2014",5.257198318
"1670","AZE","EG.ELC.LOSS.ZS","X2014",13.59996765
"1671","AZE","EG.ELC.NGAS.ZS","X2014",93.86120996
"1672","AZE","EG.ELC.NUCL.ZS","X2014",0
"1673","AZE","EG.ELC.PETR.ZS","X2014",0.15771595
"1674","AZE","EG.USE.ELEC.KH.PC","X2014",2202.393918
"1675","AZE","ER.H2O.FWAG.ZS","X2014",NA
"1676","AZE","ER.H2O.FWDM.ZS","X2014",NA
"1677","AZE","ER.H2O.FWIN.ZS","X2014",NA
"1678","AZE","ER.H2O.FWTL.K3","X2014",NA
"1679","AZE","ER.H2O.FWTL.ZS","X2014",NA
"1680","AZE","ER.H2O.INTR.K3","X2014",NA
"1681","AZE","ER.H2O.INTR.PC","X2014",NA
"1682","AZE","IE.PPI.ENGY.CD","X2014",NA
"1683","AZE","IE.PPI.ICTI.CD","X2014",NA
"1684","AZE","IE.PPI.TRAN.CD","X2014",NA
"1685","AZE","IE.PPI.WATR.CD","X2014",NA
"1686","AZE","IE.PPN.ENGY.CD","X2014",NA
"1687","AZE","IE.PPN.TRAN.CD","X2014",NA
"1688","AZE","IE.PPN.WATR.CD","X2014",NA
"1689","AZE","IP.IDS.NRCT","X2014",NA
"1690","AZE","IP.IDS.RSCT","X2014",NA
"1691","AZE","IP.TMK.NRCT","X2014",10649
"1692","AZE","IP.TMK.RSCT","X2014",3683
"1693","AZE","IQ.SPI.PIL5","X2014",NA
"1694","AZE","IS.AIR.DPRT","X2014",21910
"1695","AZE","IS.AIR.GOOD.MT.K1","X2014",385.14865
"1696","AZE","IS.AIR.PSGR","X2014",1770192
"1697","AZE","IS.RRS.GOOD.MT.K6","X2014",7371
"1698","AZE","IS.RRS.PASG.KM","X2014",612
"1699","AZE","IS.RRS.TOTL.KM","X2014",2066.4
"1700","AZE","IS.SHP.GCNW.XQ","X2014",NA
"1701","AZE","IS.SHP.GOOD.TU","X2014",NA
"1702","AZE","IT.CEL.SETS","X2014",10552520
"1703","AZE","IT.CEL.SETS.P2","X2014",111.0134613
"1704","AZE","IT.MLT.MAIN","X2014",1795448
"1705","AZE","IT.MLT.MAIN.P2","X2014",18.88827475
"1706","AZE","IT.NET.BBND","X2014",1898070
"1707","AZE","IT.NET.BBND.P2","X2014",19.96786744
"1708","AZE","IT.NET.SECR","X2014",219
"1709","AZE","IT.NET.SECR.P6","X2014",22.96782229
"1710","AZE","IT.NET.USER.ZS","X2014",75.00001564
"1711","AZE","LP.LPI.INFR.XQ","X2014",2.714286
"1712","AZE","NY.GDP.MKTP.KD","X2014",57910375018
"1713","AZE","SL.UEM.TOTL.ZS","X2014",4.91
"1714","AZE","SP.POP.TOTL","X2014",9535079
"1715","AZE","TM.VAL.ICTG.ZS.UN","X2014",2.965310291
"1716","AZE","TX.VAL.ICTG.ZS.UN","X2014",0.007817187
"1717","DEU","BX.GSR.CCIS.CD","X2014",29042341177
"1718","DEU","BX.GSR.CCIS.ZS","X2014",9.575155876
"1719","DEU","BX.TRF.PWKR.CD.DT","X2014",17075378095
"1720","DEU","EG.ELC.COAL.ZS","X2014",45.8101933
"1721","DEU","EG.ELC.HYRO.ZS","X2014",3.149349292
"1722","DEU","EG.ELC.LOSS.ZS","X2014",3.884470799
"1723","DEU","EG.ELC.NGAS.ZS","X2014",10.01225203
"1724","DEU","EG.ELC.NUCL.ZS","X2014",15.61715155
"1725","DEU","EG.ELC.PETR.ZS","X2014",0.909897771
"1726","DEU","EG.USE.ELEC.KH.PC","X2014",7035.482975
"1727","DEU","ER.H2O.FWAG.ZS","X2014",NA
"1728","DEU","ER.H2O.FWDM.ZS","X2014",NA
"1729","DEU","ER.H2O.FWIN.ZS","X2014",NA
"1730","DEU","ER.H2O.FWTL.K3","X2014",NA
"1731","DEU","ER.H2O.FWTL.ZS","X2014",NA
"1732","DEU","ER.H2O.INTR.K3","X2014",NA
"1733","DEU","ER.H2O.INTR.PC","X2014",NA
"1734","DEU","IE.PPI.ENGY.CD","X2014",NA
"1735","DEU","IE.PPI.ICTI.CD","X2014",NA
"1736","DEU","IE.PPI.TRAN.CD","X2014",NA
"1737","DEU","IE.PPI.WATR.CD","X2014",NA
"1738","DEU","IE.PPN.ENGY.CD","X2014",NA
"1739","DEU","IE.PPN.TRAN.CD","X2014",NA
"1740","DEU","IE.PPN.WATR.CD","X2014",NA
"1741","DEU","IP.IDS.NRCT","X2014",13965
"1742","DEU","IP.IDS.RSCT","X2014",47189
"1743","DEU","IP.TMK.NRCT","X2014",20535
"1744","DEU","IP.TMK.RSCT","X2014",182820
"1745","DEU","IQ.SPI.PIL5","X2014",NA
"1746","DEU","IS.AIR.DPRT","X2014",946082
"1747","DEU","IS.AIR.GOOD.MT.K1","X2014",7184.146208
"1748","DEU","IS.AIR.PSGR","X2014",112353098.6
"1749","DEU","IS.RRS.GOOD.MT.K6","X2014",112629
"1750","DEU","IS.RRS.PASG.KM","X2014",90976
"1751","DEU","IS.RRS.TOTL.KM","X2014",33426
"1752","DEU","IS.SHP.GCNW.XQ","X2014",84.20164386
"1753","DEU","IS.SHP.GOOD.TU","X2014",19866700
"1754","DEU","IT.CEL.SETS","X2014",99530000
"1755","DEU","IT.CEL.SETS.P2","X2014",122.1971002
"1756","DEU","IT.MLT.MAIN","X2014",47021000
"1757","DEU","IT.MLT.MAIN.P2","X2014",57.72962772
"1758","DEU","IT.NET.BBND","X2014",29572818
"1759","DEU","IT.NET.BBND.P2","X2014",36.30777257
"1760","DEU","IT.NET.SECR","X2014",271517
"1761","DEU","IT.NET.SECR.P6","X2014",3352.786096
"1762","DEU","IT.NET.USER.ZS","X2014",86.19
"1763","DEU","LP.LPI.INFR.XQ","X2014",4.323295
"1764","DEU","NY.GDP.MKTP.KD","X2014",3.63861e+12
"1765","DEU","SL.UEM.TOTL.ZS","X2014",4.98
"1766","DEU","SP.POP.TOTL","X2014",80982500
"1767","DEU","TM.VAL.ICTG.ZS.UN","X2014",7.742427343
"1768","DEU","TX.VAL.ICTG.ZS.UN","X2014",4.520062225
"1769","KAZ","BX.GSR.CCIS.CD","X2014",146111854.6
"1770","KAZ","BX.GSR.CCIS.ZS","X2014",2.086571671
"1771","KAZ","BX.TRF.PWKR.CD.DT","X2014",401380996.1
"1772","KAZ","EG.ELC.COAL.ZS","X2014",71.94769102
"1773","KAZ","EG.ELC.HYRO.ZS","X2014",7.864430654
"1774","KAZ","EG.ELC.LOSS.ZS","X2014",6.740396695
"1775","KAZ","EG.ELC.NGAS.ZS","X2014",19.1999467
"1776","KAZ","EG.ELC.NUCL.ZS","X2014",0
"1777","KAZ","EG.ELC.PETR.ZS","X2014",0.974606921
"1778","KAZ","EG.USE.ELEC.KH.PC","X2014",5600.208465
"1779","KAZ","ER.H2O.FWAG.ZS","X2014",NA
"1780","KAZ","ER.H2O.FWDM.ZS","X2014",NA
"1781","KAZ","ER.H2O.FWIN.ZS","X2014",NA
"1782","KAZ","ER.H2O.FWTL.K3","X2014",NA
"1783","KAZ","ER.H2O.FWTL.ZS","X2014",NA
"1784","KAZ","ER.H2O.INTR.K3","X2014",NA
"1785","KAZ","ER.H2O.INTR.PC","X2014",NA
"1786","KAZ","IE.PPI.ENGY.CD","X2014",NA
"1787","KAZ","IE.PPI.ICTI.CD","X2014",NA
"1788","KAZ","IE.PPI.TRAN.CD","X2014",NA
"1789","KAZ","IE.PPI.WATR.CD","X2014",NA
"1790","KAZ","IE.PPN.ENGY.CD","X2014",NA
"1791","KAZ","IE.PPN.TRAN.CD","X2014",NA
"1792","KAZ","IE.PPN.WATR.CD","X2014",NA
"1793","KAZ","IP.IDS.NRCT","X2014",193
"1794","KAZ","IP.IDS.RSCT","X2014",107
"1795","KAZ","IP.TMK.NRCT","X2014",NA
"1796","KAZ","IP.TMK.RSCT","X2014",NA
"1797","KAZ","IQ.SPI.PIL5","X2014",NA
"1798","KAZ","IS.AIR.DPRT","X2014",71220
"1799","KAZ","IS.AIR.GOOD.MT.K1","X2014",44.61
"1800","KAZ","IS.AIR.PSGR","X2014",4918608
"1801","KAZ","IS.RRS.GOOD.MT.K6","X2014",216524
"1802","KAZ","IS.RRS.PASG.KM","X2014",18317
"1803","KAZ","IS.RRS.TOTL.KM","X2014",14767.1
"1804","KAZ","IS.SHP.GCNW.XQ","X2014",NA
"1805","KAZ","IS.SHP.GOOD.TU","X2014",NA
"1806","KAZ","IT.CEL.SETS","X2014",28595600
"1807","KAZ","IT.CEL.SETS.P2","X2014",165.2675044
"1808","KAZ","IT.MLT.MAIN","X2014",4353400
"1809","KAZ","IT.MLT.MAIN.P2","X2014",25.16035871
"1810","KAZ","IT.NET.BBND","X2014",2148000
"1811","KAZ","IT.NET.BBND.P2","X2014",12.41430847
"1812","KAZ","IT.NET.SECR","X2014",465
"1813","KAZ","IT.NET.SECR.P6","X2014",26.89682638
"1814","KAZ","IT.NET.USER.ZS","X2014",66
"1815","KAZ","LP.LPI.INFR.XQ","X2014",2.383023
"1816","KAZ","NY.GDP.MKTP.KD","X2014",1.84052e+11
"1817","KAZ","SL.UEM.TOTL.ZS","X2014",5.06
"1818","KAZ","SP.POP.TOTL","X2014",17288285
"1819","KAZ","TM.VAL.ICTG.ZS.UN","X2014",5.985464684
"1820","KAZ","TX.VAL.ICTG.ZS.UN","X2014",0.84256593
"1821","KGZ","BX.GSR.CCIS.CD","X2014",20849181
"1822","KGZ","BX.GSR.CCIS.ZS","X2014",2.31464387
"1823","KGZ","BX.TRF.PWKR.CD.DT","X2014",2242827292
"1824","KGZ","EG.ELC.COAL.ZS","X2014",7.363436728
"1825","KGZ","EG.ELC.HYRO.ZS","X2014",91.2572056
"1826","KGZ","EG.ELC.LOSS.ZS","X2014",23.73044194
"1827","KGZ","EG.ELC.NGAS.ZS","X2014",0.80290969
"1828","KGZ","EG.ELC.NUCL.ZS","X2014",0
"1829","KGZ","EG.ELC.PETR.ZS","X2014",0.576447982
"1830","KGZ","EG.USE.ELEC.KH.PC","X2014",1941.221832
"1831","KGZ","ER.H2O.FWAG.ZS","X2014",NA
"1832","KGZ","ER.H2O.FWDM.ZS","X2014",NA
"1833","KGZ","ER.H2O.FWIN.ZS","X2014",NA
"1834","KGZ","ER.H2O.FWTL.K3","X2014",NA
"1835","KGZ","ER.H2O.FWTL.ZS","X2014",NA
"1836","KGZ","ER.H2O.INTR.K3","X2014",NA
"1837","KGZ","ER.H2O.INTR.PC","X2014",NA
"1838","KGZ","IE.PPI.ENGY.CD","X2014",4e+07
"1839","KGZ","IE.PPI.ICTI.CD","X2014",NA
"1840","KGZ","IE.PPI.TRAN.CD","X2014",NA
"1841","KGZ","IE.PPI.WATR.CD","X2014",NA
"1842","KGZ","IE.PPN.ENGY.CD","X2014",NA
"1843","KGZ","IE.PPN.TRAN.CD","X2014",NA
"1844","KGZ","IE.PPN.WATR.CD","X2014",NA
"1845","KGZ","IP.IDS.NRCT","X2014",714
"1846","KGZ","IP.IDS.RSCT","X2014",48
"1847","KGZ","IP.TMK.NRCT","X2014",6330
"1848","KGZ","IP.TMK.RSCT","X2014",372
"1849","KGZ","IQ.SPI.PIL5","X2014",NA
"1850","KGZ","IS.AIR.DPRT","X2014",17388
"1851","KGZ","IS.AIR.GOOD.MT.K1","X2014",0.237168
"1852","KGZ","IS.AIR.PSGR","X2014",712284
"1853","KGZ","IS.RRS.GOOD.MT.K6","X2014",1010
"1854","KGZ","IS.RRS.PASG.KM","X2014",NA
"1855","KGZ","IS.RRS.TOTL.KM","X2014",424
"1856","KGZ","IS.SHP.GCNW.XQ","X2014",NA
"1857","KGZ","IS.SHP.GOOD.TU","X2014",NA
"1858","KGZ","IT.CEL.SETS","X2014",7563444
"1859","KGZ","IT.CEL.SETS.P2","X2014",129.4106012
"1860","KGZ","IT.MLT.MAIN","X2014",443184
"1861","KGZ","IT.MLT.MAIN.P2","X2014",7.582882599
"1862","KGZ","IT.NET.BBND","X2014",170706
"1863","KGZ","IT.NET.BBND.P2","X2014",2.920781339
"1864","KGZ","IT.NET.SECR","X2014",82
"1865","KGZ","IT.NET.SECR.P6","X2014",14.05192357
"1866","KGZ","IT.NET.USER.ZS","X2014",28.3
"1867","KGZ","LP.LPI.INFR.XQ","X2014",2.045971
"1868","KGZ","NY.GDP.MKTP.KD","X2014",5855984962
"1869","KGZ","SL.UEM.TOTL.ZS","X2014",8.05
"1870","KGZ","SP.POP.TOTL","X2014",5835500
"1871","KGZ","TM.VAL.ICTG.ZS.UN","X2014",2.037129014
"1872","KGZ","TX.VAL.ICTG.ZS.UN","X2014",0.056549192
"1873","RUS","BX.GSR.CCIS.CD","X2014",4503620000
"1874","RUS","BX.GSR.CCIS.ZS","X2014",6.850186229
"1875","RUS","BX.TRF.PWKR.CD.DT","X2014",7776540000
"1876","RUS","EG.ELC.COAL.ZS","X2014",14.78792431
"1877","RUS","EG.ELC.HYRO.ZS","X2014",16.49831079
"1878","RUS","EG.ELC.LOSS.ZS","X2014",10.031412
"1879","RUS","EG.ELC.NGAS.ZS","X2014",50.21899913
"1880","RUS","EG.ELC.NUCL.ZS","X2014",17.0150979
"1881","RUS","EG.ELC.PETR.ZS","X2014",1.006369942
"1882","RUS","EG.USE.ELEC.KH.PC","X2014",6602.657479
"1883","RUS","ER.H2O.FWAG.ZS","X2014",NA
"1884","RUS","ER.H2O.FWDM.ZS","X2014",NA
"1885","RUS","ER.H2O.FWIN.ZS","X2014",NA
"1886","RUS","ER.H2O.FWTL.K3","X2014",NA
"1887","RUS","ER.H2O.FWTL.ZS","X2014",NA
"1888","RUS","ER.H2O.INTR.K3","X2014",NA
"1889","RUS","ER.H2O.INTR.PC","X2014",NA
"1890","RUS","IE.PPI.ENGY.CD","X2014",723100000
"1891","RUS","IE.PPI.ICTI.CD","X2014",NA
"1892","RUS","IE.PPI.TRAN.CD","X2014",NA
"1893","RUS","IE.PPI.WATR.CD","X2014",NA
"1894","RUS","IE.PPN.ENGY.CD","X2014",2.62e+08
"1895","RUS","IE.PPN.TRAN.CD","X2014",NA
"1896","RUS","IE.PPN.WATR.CD","X2014",NA
"1897","RUS","IP.IDS.NRCT","X2014",4130
"1898","RUS","IP.IDS.RSCT","X2014",3183
"1899","RUS","IP.TMK.NRCT","X2014",61691
"1900","RUS","IP.TMK.RSCT","X2014",178024
"1901","RUS","IQ.SPI.PIL5","X2014",NA
"1902","RUS","IS.AIR.DPRT","X2014",747804
"1903","RUS","IS.AIR.GOOD.MT.K1","X2014",4413.55935
"1904","RUS","IS.AIR.PSGR","X2014",72189961
"1905","RUS","IS.RRS.GOOD.MT.K6","X2014",2300532
"1906","RUS","IS.RRS.PASG.KM","X2014",130027
"1907","RUS","IS.RRS.TOTL.KM","X2014",NA
"1908","RUS","IS.SHP.GCNW.XQ","X2014",47.4851988
"1909","RUS","IS.SHP.GOOD.TU","X2014",5252000
"1910","RUS","IT.CEL.SETS","X2014",221030353
"1911","RUS","IT.CEL.SETS.P2","X2014",152.7878864
"1912","RUS","IT.MLT.MAIN","X2014",38212576
"1913","RUS","IT.MLT.MAIN.P2","X2014",26.41455639
"1914","RUS","IT.NET.BBND","X2014",24950550
"1915","RUS","IT.NET.BBND.P2","X2014",17.24714162
"1916","RUS","IT.NET.SECR","X2014",17310
"1917","RUS","IT.NET.SECR.P6","X2014",120.3590605
"1918","RUS","IT.NET.USER.ZS","X2014",70.52
"1919","RUS","LP.LPI.INFR.XQ","X2014",2.589942
"1920","RUS","NY.GDP.MKTP.KD","X2014",1.69593e+12
"1921","RUS","SL.UEM.TOTL.ZS","X2014",5.16
"1922","RUS","SP.POP.TOTL","X2014",143819667
"1923","RUS","TM.VAL.ICTG.ZS.UN","X2014",7.88483088
"1924","RUS","TX.VAL.ICTG.ZS.UN","X2014",0.796785329
"1925","TJK","BX.GSR.CCIS.CD","X2014",15219453
"1926","TJK","BX.GSR.CCIS.ZS","X2014",4.917416152
"1927","TJK","BX.TRF.PWKR.CD.DT","X2014",3384055195
"1928","TJK","EG.ELC.COAL.ZS","X2014",0.971345313
"1929","TJK","EG.ELC.HYRO.ZS","X2014",99.02865469
"1930","TJK","EG.ELC.LOSS.ZS","X2014",17.02282661
"1931","TJK","EG.ELC.NGAS.ZS","X2014",0
"1932","TJK","EG.ELC.NUCL.ZS","X2014",0
"1933","TJK","EG.ELC.PETR.ZS","X2014",0
"1934","TJK","EG.USE.ELEC.KH.PC","X2014",1499.485994
"1935","TJK","ER.H2O.FWAG.ZS","X2014",NA
"1936","TJK","ER.H2O.FWDM.ZS","X2014",NA
"1937","TJK","ER.H2O.FWIN.ZS","X2014",NA
"1938","TJK","ER.H2O.FWTL.K3","X2014",NA
"1939","TJK","ER.H2O.FWTL.ZS","X2014",NA
"1940","TJK","ER.H2O.INTR.K3","X2014",NA
"1941","TJK","ER.H2O.INTR.PC","X2014",NA
"1942","TJK","IE.PPI.ENGY.CD","X2014",NA
"1943","TJK","IE.PPI.ICTI.CD","X2014",NA
"1944","TJK","IE.PPI.TRAN.CD","X2014",NA
"1945","TJK","IE.PPI.WATR.CD","X2014",NA
"1946","TJK","IE.PPN.ENGY.CD","X2014",NA
"1947","TJK","IE.PPN.TRAN.CD","X2014",NA
"1948","TJK","IE.PPN.WATR.CD","X2014",NA
"1949","TJK","IP.IDS.NRCT","X2014",NA
"1950","TJK","IP.IDS.RSCT","X2014",NA
"1951","TJK","IP.TMK.NRCT","X2014",NA
"1952","TJK","IP.TMK.RSCT","X2014",NA
"1953","TJK","IQ.SPI.PIL5","X2014",NA
"1954","TJK","IS.AIR.DPRT","X2014",7985
"1955","TJK","IS.AIR.GOOD.MT.K1","X2014",2.954004
"1956","TJK","IS.AIR.PSGR","X2014",1064176.328
"1957","TJK","IS.RRS.GOOD.MT.K6","X2014",391
"1958","TJK","IS.RRS.PASG.KM","X2014",18
"1959","TJK","IS.RRS.TOTL.KM","X2014",597
"1960","TJK","IS.SHP.GCNW.XQ","X2014",NA
"1961","TJK","IS.SHP.GOOD.TU","X2014",NA
"1962","TJK","IT.CEL.SETS","X2014",7999100
"1963","TJK","IT.CEL.SETS.P2","X2014",96.92550425
"1964","TJK","IT.MLT.MAIN","X2014",440700
"1965","TJK","IT.MLT.MAIN.P2","X2014",5.339984464
"1966","TJK","IT.NET.BBND","X2014",6100
"1967","TJK","IT.NET.BBND.P2","X2014",0.073914012
"1968","TJK","IT.NET.SECR","X2014",14
"1969","TJK","IT.NET.SECR.P6","X2014",1.696388196
"1970","TJK","IT.NET.USER.ZS","X2014",17.49
"1971","TJK","LP.LPI.INFR.XQ","X2014",2.364091
"1972","TJK","NY.GDP.MKTP.KD","X2014",7464973601
"1973","TJK","SL.UEM.TOTL.ZS","X2014",8.17
"1974","TJK","SP.POP.TOTL","X2014",8252828
"1975","TJK","TM.VAL.ICTG.ZS.UN","X2014",NA
"1976","TJK","TX.VAL.ICTG.ZS.UN","X2014",NA
"1977","UKR","BX.GSR.CCIS.CD","X2014",2.042e+09
"1978","UKR","BX.GSR.CCIS.ZS","X2014",13.71943026
"1979","UKR","BX.TRF.PWKR.CD.DT","X2014",7.354e+09
"1980","UKR","EG.ELC.COAL.ZS","X2014",38.73334249
"1981","UKR","EG.ELC.HYRO.ZS","X2014",4.658881715
"1982","UKR","EG.ELC.LOSS.ZS","X2014",10.77895315
"1983","UKR","EG.ELC.NGAS.ZS","X2014",6.986673994
"1984","UKR","EG.ELC.NUCL.ZS","X2014",48.5720566
"1985","UKR","EG.ELC.PETR.ZS","X2014",0.118697623
"1986","UKR","EG.USE.ELEC.KH.PC","X2014",3418.569317
"1987","UKR","ER.H2O.FWAG.ZS","X2014",NA
"1988","UKR","ER.H2O.FWDM.ZS","X2014",NA
"1989","UKR","ER.H2O.FWIN.ZS","X2014",NA
"1990","UKR","ER.H2O.FWTL.K3","X2014",NA
"1991","UKR","ER.H2O.FWTL.ZS","X2014",NA
"1992","UKR","ER.H2O.INTR.K3","X2014",NA
"1993","UKR","ER.H2O.INTR.PC","X2014",NA
"1994","UKR","IE.PPI.ENGY.CD","X2014",NA
"1995","UKR","IE.PPI.ICTI.CD","X2014",NA
"1996","UKR","IE.PPI.TRAN.CD","X2014",NA
"1997","UKR","IE.PPI.WATR.CD","X2014",NA
"1998","UKR","IE.PPN.ENGY.CD","X2014",NA
"1999","UKR","IE.PPN.TRAN.CD","X2014",NA
"2000","UKR","IE.PPN.WATR.CD","X2014",NA
"2001","UKR","IP.IDS.NRCT","X2014",3516
"2002","UKR","IP.IDS.RSCT","X2014",4962
"2003","UKR","IP.TMK.NRCT","X2014",26076
"2004","UKR","IP.TMK.RSCT","X2014",25355
"2005","UKR","IQ.SPI.PIL5","X2014",NA
"2006","UKR","IS.AIR.DPRT","X2014",47927.4
"2007","UKR","IS.AIR.GOOD.MT.K1","X2014",22.0855
"2008","UKR","IS.AIR.PSGR","X2014",4503610
"2009","UKR","IS.RRS.GOOD.MT.K6","X2014",210157
"2010","UKR","IS.RRS.PASG.KM","X2014",35865
"2011","UKR","IS.RRS.TOTL.KM","X2014",21625.9
"2012","UKR","IS.SHP.GCNW.XQ","X2014",24.16957853
"2013","UKR","IS.SHP.GOOD.TU","X2014",665000
"2014","UKR","IT.CEL.SETS","X2014",61170229
"2015","UKR","IT.CEL.SETS.P2","X2014",144.2788474
"2016","UKR","IT.MLT.MAIN","X2014",10461083
"2017","UKR","IT.MLT.MAIN.P2","X2014",24.67397985
"2018","UKR","IT.NET.BBND","X2014",3945575
"2019","UKR","IT.NET.BBND.P2","X2014",9.30621027
"2020","UKR","IT.NET.SECR","X2014",3382
"2021","UKR","IT.NET.SECR.P6","X2014",74.70375554
"2022","UKR","IT.NET.USER.ZS","X2014",46.23597546
"2023","UKR","LP.LPI.INFR.XQ","X2014",2.649754
"2024","UKR","NY.GDP.MKTP.KD","X2014",1.34331e+11
"2025","UKR","SL.UEM.TOTL.ZS","X2014",9.27
"2026","UKR","SP.POP.TOTL","X2014",45272155
"2027","UKR","TM.VAL.ICTG.ZS.UN","X2014",3.556452934
"2028","UKR","TX.VAL.ICTG.ZS.UN","X2014",0.959114289
"2029","USA","BX.GSR.CCIS.CD","X2014",3.469e+10
"2030","USA","BX.GSR.CCIS.ZS","X2014",4.584367426
"2031","USA","BX.TRF.PWKR.CD.DT","X2014",6.503e+09
"2032","USA","EG.ELC.COAL.ZS","X2014",39.65073269
"2033","USA","EG.ELC.HYRO.ZS","X2014",6.053798474
"2034","USA","EG.ELC.LOSS.ZS","X2014",5.911386391
"2035","USA","EG.ELC.NGAS.ZS","X2014",26.88796144
"2036","USA","EG.ELC.NUCL.ZS","X2014",19.2302385
"2037","USA","EG.ELC.PETR.ZS","X2014",0.923259081
